,:ID,:LABEL,name
61,Q14877657,Molecular Function,ankyrin binding
62,Q14878307,Molecular Function,glutamate dehydrogenase [NAD(P)+] activity
63,Q14878379,Molecular Function,platelet-derived growth factor receptor binding
64,Q14882456,Molecular Function,dynein intermediate chain binding
65,Q14883401,Molecular Function,MutLalpha complex binding
66,Q14883406,Molecular Function,MutLbeta complex binding
67,Q14883724,Molecular Function,G-quadruplex DNA binding
68,Q14886045,Molecular Function,phosphatidylinositol binding
69,Q14886328,Molecular Function,alpha-galactosidase activity
70,Q14887487,Molecular Function,opsonin receptor activity
71,Q14887496,Molecular Function,lipoteichoic acid binding
72,Q14889531,Molecular Function,interleukin-7 receptor binding
73,Q14889998,Molecular Function,vasopressin receptor activity
74,Q14890060,Molecular Function,NAD binding
75,Q14890095,Molecular Function,demethylase activity
76,Q14890337,Molecular Function,phosphatidylcholine-sterol O-acyltransferase activator activity
77,Q14897679,Molecular Function,nerve growth factor receptor activity
78,Q14897860,Molecular Function,very-low-density lipoprotein particle binding
79,Q14897862,Molecular Function,reelin receptor activity
80,Q14897873,Molecular Function,neurotrophin receptor activity
81,Q14902235,Molecular Function,dinucleotide insertion or deletion binding
82,Q14902697,Molecular Function,SMAD binding
83,Q14903606,Molecular Function,protein-glutamine gamma-glutamyltransferase activity
84,Q14903935,Molecular Function,transforming growth factor beta receptor binding
85,Q14904763,Molecular Function,protein-hormone receptor activity
86,Q14904821,Molecular Function,carboxylic acid binding
87,Q14905009,Molecular Function,beta-N-acetylglucosaminidase activity
88,Q14905149,Molecular Function,adenylate cyclase activity
89,Q14905191,Molecular Function,methylmalonyl-CoA mutase activity
90,Q14905250,Molecular Function,fibronectin binding
91,Q14905447,Molecular Function,O-acyltransferase activity
92,Q14905504,Molecular Function,angiotensin receptor activity
93,Q14905521,Molecular Function,lipid antigen binding
94,Q14905582,Molecular Function,fucosidase activity
95,Q14905628,Molecular Function,cholesterol 26-hydroxylase activity
96,Q14905629,Molecular Function,cholestanetriol 26-monooxygenase activity
97,Q14905654,Molecular Function,cholesterol monooxygenase (side-chain-cleaving) activity
98,Q14905982,Molecular Function,galactose binding
99,Q14906580,Molecular Function,BH4 domain binding
100,Q14906671,Molecular Function,MAP kinase activity
101,Q14907691,Molecular Function,protein phosphatase 2B binding
102,Q14907860,Molecular Function,CXCR5 chemokine receptor binding
103,Q14907880,Molecular Function,efflux transmembrane transporter activity
104,Q14907958,Molecular Function,G protein-coupled receptor kinase activity
105,Q14907996,Molecular Function,DNA-methyltransferase activity
106,Q14908084,Molecular Function,RNA polymerase II CTD heptapeptide repeat kinase activity
107,Q14908085,Molecular Function,5'-3' DNA helicase activity
108,Q14909035,Molecular Function,lipoamide binding
109,Q14909312,Molecular Function,NADPH-hemoprotein reductase activity
110,Q14909754,Molecular Function,melanocortin receptor activity
111,Q14911533,Molecular Function,phosphatidyl-N-methylethanolamine N-methyltransferase activity
112,Q14911535,Molecular Function,phosphatidyl-N-dimethylethanolamine N-methyltransferase activity
113,Q14911618,Molecular Function,fibroblast growth factor-activated receptor activity
114,Q14911674,Molecular Function,mismatched DNA binding
115,Q14911776,Molecular Function,aldehyde dehydrogenase [NAD(P)+] activity
116,Q14911862,Molecular Function,manganese ion transmembrane transporter activity
117,Q14911863,Molecular Function,store-operated calcium channel activity
118,Q14911954,Molecular Function,gastric inhibitory peptide receptor activity
119,Q14911983,Molecular Function,nociceptin receptor activity
120,Q14912157,Molecular Function,oxidized base lesion DNA N-glycosylase activity
121,Q14912559,Molecular Function,CARD domain binding
122,Q14912628,Molecular Function,protein kinase C activity
123,Q14912979,Molecular Function,fatty-acyl-CoA binding
124,Q14913159,Molecular Function,high-affinity glutamate transmembrane transporter activity
125,Q14913306,Molecular Function,acetylserotonin O-methyltransferase activity
126,Q14913378,Molecular Function,15-hydroxyprostaglandin dehydrogenase (NAD+) activity
127,Q14913506,Molecular Function,acetylcholinesterase activity
128,Q14913507,Molecular Function,cholinesterase activity
129,Q14913881,Molecular Function,armadillo repeat domain binding
130,Q14914074,Molecular Function,amidophosphoribosyltransferase activity
131,Q14914153,Molecular Function,interleukin-1 type II receptor antagonist activity
132,Q14914199,Molecular Function,IMP cyclohydrolase activity
133,Q14914274,Molecular Function,hedgehog receptor activity
134,Q14914286,Molecular Function,folic acid transmembrane transporter activity
135,Q14914360,Molecular Function,sphingolipid binding
136,Q14914409,Molecular Function,NAD-dependent histone deacetylase activity (H3-K14 specific)
137,Q14914423,Molecular Function,histone deacetylase activity (H3-K9 specific)
138,Q14914443,Molecular Function,trimethylamine monooxygenase activity
139,Q14914474,Molecular Function,BMP binding
140,Q14914486,Molecular Function,growth hormone receptor binding
141,Q14914594,Molecular Function,DNA polymerase binding
142,Q14916081,Molecular Function,chemokine receptor antagonist activity
143,Q14916145,Molecular Function,C2H2 zinc finger domain binding
144,Q14916177,Molecular Function,(R)-limonene 6-monooxygenase activity
145,Q14916349,Molecular Function,beta-adrenergic receptor activity
146,Q14916350,Molecular Function,beta1-adrenergic receptor activity
147,Q15316297,Molecular Function,tachykinin receptor activity
148,Q15316529,Molecular Function,gonadotropin-releasing hormone receptor activity
149,Q15320774,Molecular Function,myosin V binding
150,Q15321523,Molecular Function,sterol 5-alpha reductase activity
151,Q15322323,Molecular Function,leukotriene receptor activity
152,Q15328557,Molecular Function,arginine binding
153,Q15330993,Molecular Function,sepiapterin reductase activity
154,Q15331028,Molecular Function,3-hydroxyisobutyrate dehydrogenase activity
155,Q15334997,Molecular Function,RNA polymerase II activity
156,Q21095126,Molecular Function,lipase binding
157,Q21095314,Molecular Function,C-X-C chemokine binding
158,Q21095674,Molecular Function,temperature-gated cation channel activity
159,Q21096254,Molecular Function,ATP citrate synthase activity
160,Q21097142,Molecular Function,aminobutyraldehyde dehydrogenase activity
161,Q21097147,Molecular Function,betaine-aldehyde dehydrogenase activity
162,Q21097152,Molecular Function,long-chain-aldehyde dehydrogenase activity
163,Q21097175,Molecular Function,1-phosphatidylinositol-3-kinase regulator activity
164,Q21097299,Molecular Function,ubiquitin-like protein conjugating enzyme binding
165,Q21097317,Molecular Function,small protein activating enzyme binding
166,Q21097378,Molecular Function,channel inhibitor activity
167,Q21097429,Molecular Function,Tat protein binding
168,Q21097475,Molecular Function,histone methyltransferase activity
169,Q21097542,Molecular Function,thiol-dependent deubiquitinase
170,Q21100371,Molecular Function,calmodulin-dependent protein kinase activity
171,Q21100384,Molecular Function,death effector domain binding
172,Q21100837,Molecular Function,ICAM-3 receptor activity
173,Q21100861,Molecular Function,farnesyltranstransferase activity
174,Q21100867,Molecular Function,copper chaperone activity
175,Q21100945,Molecular Function,UDP-xylose transmembrane transporter activity
176,Q21101086,Molecular Function,trans-2-enoyl-CoA reductase (NADPH) activity
177,Q21101156,Molecular Function,L-fuconate dehydratase activity
178,Q21101178,Molecular Function,axon guidance receptor activity
179,Q21101217,Molecular Function,long-chain-fatty-acyl-CoA reductase activity
180,Q21101226,Molecular Function,pyrimidine-specific mismatch base pair DNA N-glycosylase activity
181,Q21101291,Molecular Function,aminoacyl-tRNA hydrolase activity
182,Q21101302,Molecular Function,rRNA (pseudouridine) methyltransferase activity
183,Q21101334,Molecular Function,type I interferon receptor activity
184,Q21101423,Molecular Function,immunoglobulin receptor activity
185,Q21101425,Molecular Function,phosphatidylinositol trisphosphate phosphatase activity
186,Q21101551,Molecular Function,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
187,Q21101581,Molecular Function,ligand-activated transcription factor activity
188,Q21101858,Molecular Function,histone methyltransferase activity (H3-K9 specific)
189,Q21101960,Molecular Function,pyrimidine ribonucleotide binding
190,Q21101981,Molecular Function,ADP-ribosylarginine hydrolase activity
191,Q21102167,Molecular Function,carbonyl reductase (NADPH) activity
192,Q21102291,Molecular Function,C-C motif chemokine 21 receptor activity
193,Q21102316,Molecular Function,choline kinase activity
194,Q21102331,Molecular Function,U6 snRNA binding
195,Q21102363,Molecular Function,N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity
196,Q21102505,Molecular Function,vascular endothelial growth factor binding
197,Q21102732,Molecular Function,4-alpha-hydroxytetrahydrobiopterin dehydratase activity
198,Q21103124,Molecular Function,glycerophosphocholine phosphodiesterase activity
199,Q21103173,Molecular Function,arsenate reductase (glutaredoxin) activity
200,Q21103316,Molecular Function,calcium-induced calcium release activity
201,Q21103358,Molecular Function,NADH dehydrogenase activity
202,Q21104633,Molecular Function,epoxide hydrolase activity
203,Q21104640,Molecular Function,alkaline phosphatase activity
204,Q21104679,Molecular Function,troponin C binding
205,Q21104716,Molecular Function,organic cation transmembrane transporter activity
206,Q21104940,Molecular Function,single-stranded telomeric DNA binding
207,Q21104944,Molecular Function,DEAD/H-box RNA helicase binding
208,Q21104956,Molecular Function,UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity
209,Q21104972,Molecular Function,cysteamine dioxygenase activity
210,Q21104980,Molecular Function,biotinidase activity
211,Q21105009,Molecular Function,TPR domain binding
212,Q21105049,Molecular Function,geranylgeranyl reductase activity
213,Q21105052,Molecular Function,ketosteroid monooxygenase activity
214,Q21105142,Molecular Function,natriuretic peptide receptor activity
215,Q21105232,Molecular Function,tubulin-dependent ATPase activity
216,Q21105635,Molecular Function,intracellular cAMP-activated cation channel activity
217,Q21105728,Molecular Function,14-3-3 protein binding
218,Q21105747,Molecular Function,(R)-2-hydroxyglutarate dehydrogenase activity
219,Q21105863,Molecular Function,dGTP binding
220,Q21106131,Molecular Function,N6-methyladenosine-containing RNA binding
221,Q21106142,Molecular Function,Rab GDP-dissociation inhibitor activity
222,Q21106207,Molecular Function,sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity
223,Q21106311,Molecular Function,translation repressor activity
224,Q21106352,Molecular Function,malonyl-CoA synthetase activity
225,Q21106359,Molecular Function,acetate-CoA ligase activity
226,Q21106386,Molecular Function,pre-mRNA intronic binding
227,Q21106396,Molecular Function,clathrin adaptor activity
228,Q21106733,Molecular Function,propanoyl-CoA C-acyltransferase activity
229,Q21106779,Molecular Function,pantetheine-phosphate adenylyltransferase activity
230,Q21106969,Molecular Function,SUMO binding
231,Q21107351,Molecular Function,tetrahydrofolylpolyglutamate synthase activity
232,Q21107506,Molecular Function,semaphorin receptor activity
233,Q21107883,Molecular Function,ubiquitin-like protein binding
234,Q21108042,Molecular Function,tRNA dimethylallyltransferase activity
235,Q21108157,Molecular Function,histone demethylase activity (H3-K9 specific)
236,Q21108160,Molecular Function,histone demethylase activity (H3-K4 specific)
237,Q21108264,Molecular Function,acetylgalactosaminyltransferase activity
238,Q21108552,Molecular Function,chondroitin-glucuronate 5-epimerase activity
239,Q21108559,Molecular Function,cholestenol delta-isomerase activity
240,Q21108568,Molecular Function,icosatetraenoic acid binding
241,Q21108620,Molecular Function,platelet-derived growth factor beta-receptor activity
242,Q21108640,Molecular Function,1-phosphatidylinositol-4-phosphate 5-kinase activity
243,Q21108806,Molecular Function,MHC class I protein complex binding
244,Q21108812,Molecular Function,MHC class I receptor activity
245,Q21108886,Molecular Function,ATP-dependent peptidase activity
246,Q21109153,Molecular Function,L-amino-acid oxidase activity
247,Q21109166,Molecular Function,histone kinase activity (H3-T11 specific)
248,Q21109543,Molecular Function,sodium:bicarbonate symporter activity
249,Q21109823,Molecular Function,ganglioside binding
250,Q21109887,Molecular Function,protein tyrosine kinase collagen receptor activity
251,Q21109899,Molecular Function,alkane 1-monooxygenase activity
252,Q21110027,Molecular Function,5'-3' exodeoxyribonuclease activity
253,Q21110078,Molecular Function,histone acetyltransferase regulator activity
254,Q21110130,Molecular Function,oxygen sensor activity
255,Q21110196,Molecular Function,prosaposin receptor activity
256,Q21110294,Molecular Function,galanin receptor activity
257,Q21110394,Molecular Function,macrolide binding
258,Q21110411,Molecular Function,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase
259,Q21110486,Molecular Function,ATPase regulator activity
260,Q21110779,Molecular Function,corticotropin-releasing hormone receptor activity
261,Q21110847,Molecular Function,minus-end directed microfilament motor activity
262,Q21111024,Molecular Function,3-hydroxyisobutyryl-CoA hydrolase activity
263,Q21111225,Molecular Function,ferredoxin-NADP+ reductase activity
264,Q21111340,Molecular Function,calcium oxalate binding
265,Q21111429,Molecular Function,interferon-gamma binding
266,Q21111779,Molecular Function,calcium-dependent protein serine/threonine kinase activity
267,Q21111872,Molecular Function,plus-end directed microfilament motor activity
268,Q21112376,Molecular Function,single-stranded DNA 5'-3' exodeoxyribonuclease activity
269,Q21112377,Molecular Function,single-stranded DNA 3'-5' exodeoxyribonuclease activity
270,Q21112432,Molecular Function,phosphoribosylaminoimidazole carboxylase activity
271,Q21112483,Molecular Function,1-phosphatidylinositol 4-kinase activity
272,Q21112582,Molecular Function,transferrin receptor activity
273,Q21112795,Molecular Function,xylosylprotein 4-beta-galactosyltransferase activity
274,Q21112937,Molecular Function,histone-arginine N-methyltransferase activity
275,Q21112953,Molecular Function,ubiquitin modification-dependent histone binding
276,Q21112987,Molecular Function,cyclic-di-GMP binding
277,Q21113669,Molecular Function,ribonuclease inhibitor activity
278,Q21113701,Molecular Function,biotin-[acetyl-CoA-carboxylase] ligase activity
279,Q21113777,Molecular Function,alcohol sulfotransferase activity
280,Q21113794,Molecular Function,acylphosphatase activity
281,Q21114301,Molecular Function,2-(3-amino-3-carboxypropyl)histidine synthase activity
282,Q21114377,Molecular Function,purine-rich negative regulatory element binding
283,Q21114567,Molecular Function,glycosylceramidase activity
284,Q21114726,Molecular Function,ISG15-specific protease activity
285,Q21114756,Molecular Function,ISG15 activating enzyme activity
286,Q21114854,Molecular Function,lysophosphatidic acid binding
287,Q21114887,Molecular Function,2-hydroxyglutarate dehydrogenase activity
288,Q21115019,Molecular Function,protein-cysteine S-palmitoyltransferase activity
289,Q21115304,Molecular Function,P-type calcium transporter activity
290,Q21115752,Molecular Function,organic cyclic compound binding
291,Q21115800,Molecular Function,18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity
292,Q21115813,Molecular Function,neurotransmitter binding
293,Q21115873,Molecular Function,heparan sulfate N-acetylglucosaminyltransferase activity
294,Q21115923,Molecular Function,DNA clamp loader activity
295,Q21116011,Molecular Function,exodeoxyribonuclease III activity
296,Q21116235,Molecular Function,transposase activity
297,Q21116348,Molecular Function,glutamine-tRNA ligase activity
298,Q21116444,Molecular Function,NAD(P)H oxidase H2O2-forming activity
299,Q21116609,Molecular Function,arylesterase activity
300,Q21116650,Molecular Function,pyruvate kinase activity
301,Q21116833,Molecular Function,histone kinase activity (H3-S10 specific)
302,Q21116878,Molecular Function,exo-alpha-(2->8)-sialidase activity
303,Q21116924,Molecular Function,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity
304,Q21116931,Molecular Function,acetylcholine receptor activator activity
305,Q21117215,Molecular Function,endochitinase activity
306,Q21117488,Molecular Function,steroid dehydrogenase activity
307,Q21117625,Molecular Function,potassium:chloride symporter activity
308,Q21118147,Molecular Function,acetylcholine receptor regulator activity
309,Q21118148,Molecular Function,protein farnesyltransferase activity
310,Q21118149,Molecular Function,protein geranylgeranyltransferase activity
311,Q21118287,Molecular Function,1-phosphatidylinositol-5-phosphate 4-kinase activity
312,Q21118385,Molecular Function,phosphopentomutase activity
313,Q21118485,Molecular Function,isovaleryl-CoA dehydrogenase activity
314,Q21118534,Molecular Function,pseudouridine synthase activity
315,Q21118541,Molecular Function,ATP-dependent NAD(P)H-hydrate dehydratase activity
316,Q21118803,Molecular Function,methionine-R-sulfoxide reductase activity
317,Q21118899,Molecular Function,pyruvate dehydrogenase activity
318,Q21119039,Molecular Function,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity
319,Q21119245,Molecular Function,mitogen-activated protein kinase p38 binding
320,Q21119430,Molecular Function,tRNA (cytosine) methyltransferase activity
321,Q21119484,Molecular Function,mannose-6-phosphate isomerase activity
322,Q21119560,Molecular Function,aspartate N-acetyltransferase activity
323,Q21119598,Molecular Function,diphosphoinositol-polyphosphate diphosphatase activity
324,Q21119693,Molecular Function,calmodulin-dependent cyclic-nucleotide phosphodiesterase activity
325,Q21119815,Molecular Function,open rectifier potassium channel activity
326,Q21119965,Molecular Function,HECT domain binding
327,Q21119978,Molecular Function,triphosphatase activity
328,Q21120173,Molecular Function,dIDP diphosphatase activity
329,Q21120462,Molecular Function,dihydrocoumarin hydrolase activity
330,Q21120469,Molecular Function,ribonuclease P RNA binding
331,Q21120473,Molecular Function,ribonuclease MRP activity
332,Q21120484,Molecular Function,DNA primase activity
333,Q21120524,Molecular Function,prenylated protein tyrosine phosphatase activity
334,Q21120632,Molecular Function,interleukin-12 beta subunit binding
